,2. Datum nesreče,3. Ura nesreče,4. Nadzornik prisoten,5. Zdravnik prisoten,6. Reševalec prisoten,7. Udeleženec A – LETNICA ROJSTVA,8. Udeleženec A – država,9. Udeleženec A – zvrst smučanja,10. Udeleženec A – ravnanje pred nesrečo,11. Udeleženec B – LETO rojstva,12. Udeleženec B – država,13. Udeleženec B – zvrst smučanja,14. Skica nesreče,15. Fotografija kraja nesreče,16. Posnetek kraja nesreče,17. Vreme,18. Vidljivost,19. Temperatura,20. Vrsta snega,21. Veter,22. Telesna poškodba
1953,24.2.2014,12:30,TRUE,TRUE,TRUE,2001,Slovenija,Deskanje,,,,,TRUE,TRUE,,1,1,0,7,1,Lažja
1954,25.2.2014,10:30,TRUE,TRUE,TRUE,2006,Slovenija,Alpsko,2,,,,TRUE,TRUE,,2,1,-2,7,1,Lažja
1955,25.2.2014,13:00,TRUE,TRUE,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,1,0,7,1,
1956,26.2.2014,09:30,TRUE,TRUE,TRUE,2000,Slovenija,Deskanje,,,,,TRUE,,,1,1,1,3,1,Lažja
1957,26.2.2014,12:00,TRUE,TRUE,TRUE,2001,Slovenija,Deskanje,25,,,,TRUE,TRUE,,2,1,0,7,1,Lažja
1958,26.2.2014,13:30,TRUE,TRUE,TRUE,1998,Slovenija,Deskanje,2,,,,,,,2,1,7,7,1,Lažja
1959,27.2.2014,03:00,TRUE,TRUE,TRUE,2006,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
1960,27.2.2014,14:30,TRUE,TRUE,TRUE,1985,Slovenija,Alpsko,1,,,,TRUE,,,1,1,8,6,1,Lažja
1961,27.2.2014,16:00,TRUE,,TRUE,1973,Slovenija,Alpsko,25,,,,,,,,,,,,Lažja
1962,28.2.2014,10:30,TRUE,TRUE,TRUE,2000,Slovenija,Deskanje,2,,,,TRUE,TRUE,,2,1,,7,1,Lažja
1963,13.2.2014,10:30,TRUE,,TRUE,1999,Slovenija,Alpsko,1,,,,TRUE,TRUE,,4,1,0,3,1,Lažja
1964,13.2.2014,14:30,TRUE,,TRUE,1981,Hrvaška,Deskanje,1,,,,TRUE,,,4,1,0,1,1,Lažja
1965,13.2.2014,10:00,TRUE,,TRUE,1973,Slovenija,Alpsko,,,,,TRUE,,,2,2,4,9,1,Lažja
1966,14.2.2014,11:00,TRUE,,TRUE,2002,Slovenija,Alpsko,3,,,,TRUE,TRUE,,1,2,2,1,1,Lažja
1967,15.2.2014,12:30,TRUE,,TRUE,1986,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,2,7,1,Lažja
1968,17.2.2014,13:00,TRUE,,TRUE,2001,Slovenija,Alpsko,1,,,,,TRUE,,5,1,0,7,1,Lažja
1969,17.2.2014,14:00,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,,,,4,1,0,7,1,Lažja
1970,17.2.2014,15:00,TRUE,,TRUE,1967,Hrvaška,Alpsko,,,,,TRUE,TRUE,,4,3,0,7,1,Lažja
1971,21.2.2014,10:00,TRUE,,TRUE,1968,Slovenija,Alpsko,10,,,,TRUE,TRUE,,5,1,0,11,1,Lažja
1972,21.2.2014,11:00,TRUE,,TRUE,2005,Slovenija,Alpsko,5,,,,TRUE,TRUE,,5,1,2,4,1,Lažja
1973,23.2.2014,10:30,TRUE,,TRUE,1955,Hrvaška,Alpsko,2,,,,TRUE,TRUE,,1,1,4,3,1,Lažja
1974,23.2.2014,11:00,TRUE,,TRUE,1996,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,0,4,1,Lažja
1975,25.2.2014,10:30,TRUE,,TRUE,1995,Slovenija,Deskanje,10,,,,TRUE,TRUE,,1,2,1,3,1,Lažja
1976,25.1.2014,13:00,TRUE,FALSE,TRUE,2000,Slovenija,Deskanje,,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
1977,25.2.2014,14:30,TRUE,,TRUE,2001,Slovenija,Alpsko,1,,,,TRUE,,,1,1,8,7,1,Lažja
1978,26.2.2014,13:00,TRUE,,TRUE,1999,Slovenija,Deskanje,10,,,,TRUE,TRUE,,5,2,3,4,1,Lažja
1979,27.2.2014,10:00,TRUE,,TRUE,2001,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,2,7,1,Lažja
1980,27.2.2014,12:30,TRUE,TRUE,TRUE,1987,Slovenija,Alpsko,,,,,TRUE,,,2,2,3,7,1,Lažja
1981,27.2.2014,12:00,TRUE,,TRUE,1971,Slovenija,Alpsko,22,,,,TRUE,TRUE,,4,1,1,4,1,Lažja
1982,13.2.2014,11:30,TRUE,,TRUE,1978,Hrvaška,Alpsko,,,,,TRUE,TRUE,TRUE,4,3,0,9,1,Lažja
1983,14.2.2014,10:00,TRUE,,TRUE,1985,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,1,11,1,Lažja
1984,14.2.2014,12:00,TRUE,,TRUE,2014,Slovenija,Alpsko,1,,,,TRUE,,,1,2,15,4,1,Lažja
1985,15.2.2014,11:00,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,,,2,1,-1,11,1,Lažja
1986,16.2.2014,14:30,TRUE,,TRUE,1992,Italija,Alpsko,1,,,,TRUE,TRUE,,5,1,37,7,1,Lažja
1987,17.2.2014,15:00,TRUE,,TRUE,1964,Združeno Kraljestvo,Alpsko,1,,,,TRUE,TRUE,,5,3,8,11,1,Lažja
1988,18.2.2014,10:00,TRUE,,TRUE,2006,Slovenija,Alpsko,1,,,,TRUE,,,1,2,0,12,1,Lažja
1989,18.2.2014,12:00,TRUE,FALSE,TRUE,2008,češka,Alpsko,2,,,,TRUE,TRUE,,1,2,1,7,1,Lažja
1990,18.2.2014,14:00,TRUE,,TRUE,2004,Slovenija,Alpsko,2,,,,TRUE,,,4,1,26,4,3,Lažja
1991,18.2.2014,14:30,TRUE,,TRUE,2000,Združeno Kraljestvo,Alpsko,1,,,,TRUE,TRUE,,,3,37,11,1,Lažja
1992,18.2.2014,15:30,TRUE,,TRUE,2001,Slovenija,Deskanje,1,,,,TRUE,,,4,2,4,11,2,Lažja
1993,14.2.2014,13:00,TRUE,,TRUE,1960,Združeno Kraljestvo,Alpsko,1,,,,,,,5,1,3,12,2,Lažja
1994,20.2.2014,12:30,TRUE,,TRUE,1984,češka,Alpsko,1,,,,TRUE,TRUE,,5,5,5,11,1,Lažja
1995,21.2.2014,12:00,TRUE,,TRUE,1990,Švica,Deskanje,1,,,,TRUE,TRUE,,3,1,36,11,1,Lažja
1996,21.2.2014,13:30,TRUE,,TRUE,1958,Slovenija,Alpsko,4,,,,,TRUE,,2,2,3,7,1,Lažja
1997,22.2.2014,10:00,TRUE,,TRUE,2004,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,3,-11,1,1,Lažja
1998,23.2.2014,,TRUE,,,1986,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,0,4,1,Lažja
1999,23.2.2014,12:30,TRUE,,TRUE,1963,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,,7,1,Lažja
2000,23.2.2014,16:00,TRUE,TRUE,TRUE,2001,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,1,9,1,Lažja
2001,24.2.2014,15:00,TRUE,,TRUE,1981,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,29,11,1,Lažja
2002,17.2.2014,11:30,TRUE,,TRUE,2001,Slovenija,Alpsko,,,,,FALSE,,,5,1,4,12,1,Lažja
2003,17.2.2014,19:30,TRUE,,TRUE,1992,Slovenija,Alpsko,1,,,,TRUE,,,5,1,2,11,1,Lažja
2004,20.2.2014,13:00,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,,,5,1,5,11,1,Lažja
2005,27.2.2014,13:00,TRUE,,TRUE,1942,Slovenija,Alpsko,25,,,,TRUE,,,2,2,8,12,1,Lažja
2006,7.2.2014,11:00,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,5,11,2,Lažja
2007,7.2.2014,09:30,TRUE,,TRUE,1993,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,35,11,2,Lažja
2008,4.2.2014,12:00,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,,,,,,,,Lažja
2009,4.2.2014,11:30,TRUE,,TRUE,2002,Slovenija,Alpsko,,,,,TRUE,,,5,1,-4,3,1,Lažja
2010,1.2.2014,09:30,TRUE,,TRUE,2007,Slovenija,Alpsko,22,,,,TRUE,,,5,3,-15,9,1,Lažja
2011,1.3.2014,11:00,TRUE,,TRUE,2001,Slovenija,Alpsko,1,,,,,,,5,3,-2,2,1,Lažja
2012,1.3.2014,10:00,TRUE,,TRUE,2001,Slovenija,Alpsko,,,,,,,,4,3,-2,2,1,Lažja
2013,1.3.2014,10:00,TRUE,,TRUE,1997,Slovenija,Alpsko,,,,,,,,4,3,-1,2,1,Lažja
2014,21.2.2014,05:00,TRUE,TRUE,TRUE,2006,Slovenija,Alpsko,2,,,,TRUE,TRUE,,2,1,3,11,1,Lažja
2015,26.2.2014,13:00,TRUE,TRUE,TRUE,1989,Slovenija,Deskanje,1,,,,TRUE,TRUE,,4,2,1,2,0,Lažja
2016,28.2.2014,13:00,TRUE,TRUE,TRUE,2002,Slovenija,Alpsko,25,,,,TRUE,TRUE,,4,2,1,2,1,Lažja
2017,28.2.2014,11:30,TRUE,,TRUE,2005,Slovenija,Alpsko,10,2007,,,TRUE,TRUE,,4,1,0,2,1,Lažja
2018,28.2.2014,10:30,TRUE,TRUE,TRUE,2005,Slovenija,Alpsko,2,,,,TRUE,TRUE,,4,1,0,2,1,Lažja
2019,27.2.2014,18:30,TRUE,FALSE,TRUE,2002,Slovenija,Alpsko,8,1975,Slovenija,Alpsko,TRUE,TRUE,,1,1,2,1,1,Lažja
2020,26.2.2014,14:30,TRUE,TRUE,TRUE,2003,Slovenija,Deskanje,1,,,,TRUE,,,5,1,1,7,1,Lažja
2021,26.2.2014,13:30,TRUE,TRUE,,1997,Slovenija,Alpsko,1,,,,TRUE,,,5,1,1,7,1,Lažja
2022,26.2.2014,11:00,TRUE,TRUE,TRUE,1992,Slovenija,Alpsko,25,1999,Slovenija,Alpsko,TRUE,,,4,1,-1,7,2,Lažja
2023,25.2.2014,15:30,TRUE,TRUE,TRUE,1998,Slovenija,Deskanje,2,,,,TRUE,TRUE,,1,2,2,7,1,Lažja
2024,25.2.2014,11:30,TRUE,TRUE,,2004,Slovenija,Deskanje,,,,,TRUE,,,2,1,0,7,1,Lažja
2025,25.2.2014,10:00,TRUE,TRUE,,1966,Slovenija,Alpsko,,,,,TRUE,,,2,1,-1,7,1,Lažja
2026,25.2.2014,10:00,TRUE,TRUE,,2002,Slovenija,Alpsko,,,,,TRUE,,,2,1,-1,7,1,Lažja
2027,25.2.2014,09:30,TRUE,TRUE,TRUE,1999,Slovenija,Deskanje,1,,,,TRUE,FALSE,,2,1,-1,7,1,Lažja
2028,25.2.2014,09:30,TRUE,TRUE,TRUE,2006,Slovenija,Alpsko,10,1948,Slovenija,Alpsko,TRUE,,,,,,,,Lažja
2029,25.2.2014,09:30,TRUE,TRUE,TRUE,1999,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,2,2,1,Lažja
2030,24.2.2014,10:30,TRUE,TRUE,TRUE,1996,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,2,7,1,Lažja
2031,22.2.2014,11:30,TRUE,TRUE,TRUE,1967,Slovenija,Alpsko,1,,,,TRUE,TRUE,,4,1,-2,7,1,Lažja
2032,21.2.2014,15:30,TRUE,TRUE,TRUE,2001,Slovenija,,,,,,TRUE,TRUE,,5,1,2,7,1,Lažja
2033,20.2.2014,13:00,TRUE,TRUE,TRUE,2005,Slovenija,,1,,,,TRUE,TRUE,,2,1,-1,7,1,Lažja
2034,20.2.2014,12:30,TRUE,TRUE,TRUE,1967,Slovenija,,1,,,,TRUE,TRUE,,2,1,-1,7,1,Lažja
2035,20.2.2014,12:30,TRUE,TRUE,TRUE,1948,Slovenija,,1,,,,TRUE,,TRUE,2,1,-1,7,1,Lažja
2036,17.2.2014,12:30,TRUE,TRUE,TRUE,1960,Slovenija,Alpsko,1,,,,TRUE,TRUE,,3,2,5,7,1,Lažja
2037,18.2.2014,13:30,TRUE,TRUE,TRUE,2005,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,25,7,1,Lažja
2038,17.2.2014,14:00,TRUE,TRUE,TRUE,1998,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,-2,7,1,Lažja
2039,17.2.2014,13:30,TRUE,TRUE,TRUE,2008,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,-2,7,1,Lažja
2040,16.2.2014,14:30,TRUE,TRUE,TRUE,1982,Hrvaška,Alpsko,1,,,,TRUE,,,2,,3,7,1,Lažja
2041,14.2.2014,10:00,TRUE,TRUE,TRUE,2002,Slovenija,Alpsko,2,,,,TRUE,TRUE,,5,1,1,7,1,Lažja
2042,15.2.2014,12:00,TRUE,TRUE,TRUE,1967,Slovenija,Alpsko,1,,,,TRUE,,,1,1,0,7,1,Lažja
2043,15.2.2014,12:00,TRUE,TRUE,TRUE,1996,Slovenija,Alpsko,1,,,,TRUE,,,1,1,0,7,1,Lažja
2044,14.2.2014,15:30,TRUE,TRUE,TRUE,2005,Slovenija,Alpsko,25,,,,TRUE,TRUE,,1,2,-5,7,1,Lažja
2045,14.2.2014,09:30,TRUE,TRUE,TRUE,1969,Madžarska,Alpsko,1,,,,TRUE,,,2,2,-3,7,1,Lažja
2046,14.2.2014,09:30,TRUE,TRUE,TRUE,1959,Slovenija,Alpsko,1,,,,TRUE,,,2,2,-3,7,1,Lažja
2047,13.4.2014,10:30,TRUE,TRUE,TRUE,1947,Slovenija,Alpsko,25,1997,Slovenija,Alpsko,TRUE,TRUE,,1,2,-1,7,1,Lažja
2048,13.2.2014,10:00,TRUE,TRUE,TRUE,1990,Slovenija,Alpsko,2,,,,TRUE,TRUE,,2,2,-2,7,1,Lažja
2049,12.2.2014,10:30,TRUE,TRUE,TRUE,1963,Slovenija,Alpsko,1,,,,TRUE,,,4,1,,7,2,Lažja
2050,8.2.2014,18:00,TRUE,,TRUE,2000,Slovenija,Deskanje,25,,,,TRUE,TRUE,,1,1,-5,7,1,Lažja
2051,8.2.2014,11:30,TRUE,TRUE,TRUE,1981,Slovenija,Alpsko,25,,,,TRUE,,,5,1,1,7,2,Lažja
2052,25.2.2014,12:00,TRUE,,TRUE,2000,Slovenija,Deskanje,1,,,,TRUE,TRUE,,2,2,-2,7,1,Lažja
2053,26.2.2014,11:30,TRUE,,,1989,Slovenija,Alpsko,1,,,,TRUE,,,5,3,1,11,1,Lažja
2054,27.2.2014,10:30,TRUE,,TRUE,2009,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,1,17,9,1,Lažja
2055,27.2.2014,13:30,TRUE,,TRUE,1959,Slovenija,Alpsko,2,,,,TRUE,TRUE,,4,5,1,4,2,Lažja
2056,1.3.2014,12:30,TRUE,,TRUE,1983,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,5,4,0,8,1,Lažja
2057,1.3.2014,13:00,TRUE,,TRUE,1964,Hrvaška,Alpsko,19,,,,TRUE,TRUE,,5,3,-1,8,1,Lažja
2058,2.3.2014,12:00,TRUE,TRUE,TRUE,1998,Slovenija,Deskanje,1,,,,,TRUE,,5,3,,11,1,Lažja
2059,3.3.2014,13:00,TRUE,,TRUE,1947,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,0,11,1,Lažja
2060,5.3.2014,10:00,TRUE,,TRUE,2001,Slovenija,Alpsko,1,,,,,,,2,2,0,8,2,Lažja
2061,6.3.2014,10:30,TRUE,,,2003,Slovenija,Deskanje,1,,,,TRUE,TRUE,,2,2,0,8,2,Lažja
2062,6.3.2014,11:30,TRUE,,TRUE,1974,Nemčija,Alpsko,1,,,,FALSE,TRUE,,2,2,1,7,3,Lažja
2063,7.3.2014,11:30,TRUE,,TRUE,1998,Združeno Kraljestvo,Alpsko,1,,,,TRUE,TRUE,,1,2,2,11,1,Lažja
2064,7.3.2014,13:30,TRUE,,TRUE,1966,Združeno Kraljestvo,Alpsko,1,,,,TRUE,TRUE,,1,2,3,11,1,Lažja
2065,7.3.2014,16:00,TRUE,,TRUE,1955,Združeno Kraljestvo,Alpsko,1,,,,TRUE,TRUE,,1,2,,7,1,Lažja
2066,8.3.2014,12:00,TRUE,,TRUE,1971,Slovenija,Alpsko,19,,,,TRUE,TRUE,,1,2,,9,1,Lažja
2067,8.3.2014,15:00,TRUE,,TRUE,2005,Slovenija,Deskanje,2,2006,Slovenija,Deskanje,TRUE,TRUE,,1,2,,11,1,Lažja
2068,8.3.2014,17:00,TRUE,,TRUE,1983,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,1,2,2,11,1,Lažja
2069,9.3.2014,10:00,TRUE,,TRUE,2001,Slovenija,Deskanje,1,,,,,TRUE,,1,2,15,7,1,Lažja
2070,10.3.2014,10:00,TRUE,TRUE,TRUE,1949,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,2,9,1,Lažja
2071,13.1.2014,14:00,TRUE,,TRUE,1985,Nizozemska,Deskanje,1,,,,,,,1,2,2,8,2,Lažja
2072,13.1.2014,,TRUE,,TRUE,1987,Slovenija,Deskanje,1,,,,TRUE,,,1,2,4,4,1,Lažja
2073,12.1.2014,15:00,TRUE,,TRUE,1968,Slovenija,Alpsko,10,,,,TRUE,FALSE,,1,2,8,4,1,Lažja
2074,12.1.2014,13:00,TRUE,TRUE,TRUE,1984,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,6,6,1,Lažja
2075,12.1.2014,10:00,TRUE,TRUE,TRUE,1979,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,8,9,1,Lažja
2076,12.1.2014,12:00,TRUE,TRUE,TRUE,1989,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,1,4,7,1,Lažja
2077,10.1.2014,10:00,TRUE,,TRUE,2003,Slovenija,Alpsko,2,,,,TRUE,TRUE,,2,2,2,11,1,Lažja
2078,9.1.2014,13:00,TRUE,,TRUE,1993,Slovenija,Deskanje,10,,,,TRUE,,,1,2,8,6,1,Lažja
2079,8.1.2014,14:00,TRUE,,TRUE,2004,Hrvaška,Alpsko,2,,,,TRUE,TRUE,,1,2,8,9,1,Lažja
2080,8.1.2014,12:00,TRUE,,TRUE,1969,Hrvaška,Alpsko,2,,,,TRUE,TRUE,,1,2,10,4,1,Lažja
2081,8.1.2014,10:30,TRUE,,TRUE,2001,Srbija,Alpsko,1,,,,TRUE,TRUE,,2,2,9,8,1,Lažja
2082,7.1.2014,13:30,TRUE,,TRUE,2001,Srbija,Alpsko,1,,,,TRUE,TRUE,,2,2,5,12,1,Lažja
2083,7.1.2014,09:30,TRUE,,TRUE,1987,Hrvaška,Alpsko,1,,,,TRUE,,,3,2,4,4,1,Lažja
2084,1.1.2014,15:00,TRUE,,,1977,Nemčija,Alpsko,1,,,,TRUE,TRUE,,1,2,2,9,1,Lažja
2085,1.1.2014,14:00,TRUE,,TRUE,1990,Italija,Alpsko,1,,,,TRUE,TRUE,,1,2,2,9,1,Lažja
2086,1.1.2014,13:30,TRUE,,TRUE,1978,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,25,9,1,Lažja
2087,7.2.2014,12:00,TRUE,TRUE,TRUE,1984,Slovenija,Deskanje,2,,,,TRUE,,,5,1,-1,7,3,Lažja
2088,7.2.2014,11:30,TRUE,TRUE,,2008,Slovenija,Alpsko,2,,,,TRUE,,,5,1,-1,7,3,Lažja
2089,6.2.2014,12:30,,,,1966,Madžarska,Alpsko,2,,,,TRUE,TRUE,,5,2,0,7,1,Lažja
2090,4.2.2014,11:30,TRUE,TRUE,,1981,Slovenija,Deskanje,2,,,,TRUE,,,5,1,-2,7,1,Lažja
2091,2.2.2014,11:00,TRUE,TRUE,TRUE,1995,Slovenija,Deskanje,2,,,,TRUE,,,5,3,0,7,1,Lažja
2092,1.2.2014,13:00,TRUE,TRUE,TRUE,1989,Slovenija,Deskanje,1,,,,TRUE,TRUE,,4,3,-3,7,1,Lažja
2093,1.2.2014,09:30,TRUE,TRUE,TRUE,1996,Slovenija,Alpsko,1,,,,TRUE,TRUE,,4,3,-3,7,1,Lažja
2094,3.1.2014,13:30,TRUE,,TRUE,1997,Slovenija,Alpsko,2,,,,,,,2,1,,7,1,Lažja
2095,31.1.2014,13:30,TRUE,,TRUE,2003,Slovenija,Alpsko,2,,,,TRUE,TRUE,,5,3,2,12,1,Lažja
2096,30.1.2014,14:30,TRUE,,TRUE,2003,Slovenija,Alpsko,2,,,,TRUE,TRUE,,5,3,-3,11,1,Lažja
2097,28.1.2014,12:00,TRUE,,TRUE,2001,Slovenija,Deskanje,2,,,,,,,5,1,-6,7,1,Lažja
2098,26.1.2014,15:00,TRUE,TRUE,TRUE,2000,Slovenija,Alpsko,2,,,,TRUE,TRUE,,2,2,-4,7,1,Lažja
2099,9.1.2014,10:00,TRUE,,TRUE,1987,Hrvaška,Alpsko,,,,,,,,1,1,5,12,1,Lažja
2100,4.1.2014,11:00,TRUE,TRUE,TRUE,2001,Slovenija,Alpsko,2,,,,TRUE,TRUE,,5,1,3,7,1,Lažja
2101,1.1.2014,03:00,TRUE,,TRUE,1971,Romunija,Alpsko,1,,,,,,,1,1,4,2,1,Lažja
2102,6.1.2014,,TRUE,,TRUE,2005,Hrvaška,Alpsko,,,,,TRUE,,,2,1,3,12,1,Lažja
2103,11.1.2014,09:30,TRUE,,TRUE,1974,Slovenija,Alpsko,,,,,TRUE,,,2,1,0,7,1,Lažja
2104,11.1.2014,11:30,TRUE,,TRUE,2005,Hrvaška,Alpsko,,,,,TRUE,,,5,2,7,7,1,Lažja
2105,23.1.2014,10:00,TRUE,,TRUE,1992,Slovenija,Alpsko,,1948,Slovenija,Alpsko,TRUE,,,4,2,2,2,1,Hujša
2106,26.1.2014,09:00,TRUE,,TRUE,1945,Slovenija,Alpsko,,,,,TRUE,,,1,2,-4,7,1,Lažja
2107,28.1.2014,11:00,TRUE,,TRUE,1990,Slovenija,Deskanje,,,,,,,,5,1,1,3,1,Lažja
2108,29.1.2014,15:00,FALSE,,,1953,Združeno Kraljestvo,Alpsko,1,,,,TRUE,TRUE,,4,2,-2,3,2,Lažja
2109,30.1.2014,11:30,TRUE,,TRUE,2006,Slovenija,Alpsko,1,,,,TRUE,,,5,2,-1,4,1,Lažja
2110,27.2.2014,16:00,TRUE,,TRUE,1962,Slovenija,Alpsko,2,,,,,,,2,1,-1,7,1,Lažja
2111,26.2.2014,13:00,TRUE,,TRUE,1999,Slovenija,Alpsko,1,,,,TRUE,,,5,1,2,7,1,Lažja
2112,26.2.2014,12:00,TRUE,,TRUE,1996,Slovenija,Alpsko,12,,,,,,,4,1,0,11,1,Lažja
2113,26.2.2014,10:30,TRUE,,TRUE,1965,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,2,7,1,Lažja
2114,25.2.2014,15:00,TRUE,,TRUE,2000,Slovenija,Alpsko,1,,,,,,,1,2,3,12,1,Lažja
2115,25.2.2014,10:00,TRUE,,TRUE,1959,Hrvaška,Alpsko,8,1968,Slovenija,Alpsko,TRUE,TRUE,,1,2,1,7,1,Lažja
2116,24.2.2014,14:30,TRUE,,TRUE,2014,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,0,7,1,Lažja
2117,24.2.2014,13:30,TRUE,,TRUE,1970,Slovenija,Alpsko,2,,,,TRUE,,,1,2,0,7,1,Lažja
2118,24.2.2014,11:30,TRUE,,TRUE,1975,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,0,7,1,Lažja
2119,24.2.2014,10:00,TRUE,,TRUE,1968,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,0,9,1,Lažja
2120,23.2.2014,15:00,TRUE,TRUE,TRUE,1995,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-3,7,1,Lažja
2121,23.2.2014,09:30,TRUE,TRUE,TRUE,1965,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-3,7,1,Lažja
2122,22.2.2014,11:00,TRUE,TRUE,TRUE,2005,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,5,3,-2,11,1,Lažja
2123,22.2.2014,11:00,TRUE,TRUE,TRUE,1975,Hrvaška,Alpsko,2,,,,TRUE,TRUE,,5,3,-2,11,1,Lažja
2124,21.2.2014,10:00,TRUE,TRUE,TRUE,1982,Slovenija,,,,,,TRUE,TRUE,,2,2,2,4,1,Lažja
2125,30.3.2014,11:30,TRUE,TRUE,,1973,Madžarska,Alpsko,4,,,,TRUE,TRUE,,4,2,0,8,1,Lažja
2126,20.2.2014,09:30,TRUE,TRUE,,2006,Slovenija,Alpsko,4,,,,TRUE,,,1,3,0,6,1,Lažja
2127,18.2.2014,12:00,TRUE,TRUE,TRUE,2002,Slovenija,Alpsko,10,,,,TRUE,,,2,2,2,7,1,Lažja
2128,15.2.2014,13:30,TRUE,TRUE,TRUE,1983,Slovenija,Alpsko,,,,,TRUE,TRUE,,2,2,1,11,1,Lažja
2129,14.2.2014,13:00,TRUE,,TRUE,1995,Slovenija,Alpsko,1,,,,TRUE,,,1,2,1,7,1,Lažja
2130,14.2.2014,11:30,TRUE,,TRUE,1989,Slovenija,Alpsko,4,,,,,TRUE,,1,2,0,4,1,Lažja
2131,11.2.2014,14:00,TRUE,,TRUE,2003,Hrvaška,Alpsko,3,1999,Slovenija,Alpsko,TRUE,,,4,3,1,7,1,Lažja
2132,18.2.2014,15:30,TRUE,,,2005,Slovenija,Alpsko,,,,,TRUE,,,2,1,8,12,1,Lažja
2133,14.1.2014,14:00,TRUE,,TRUE,1993,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,3,1,12,2,Lažja
2134,16.1.2014,10:30,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,,,,5,1,0,11,2,Lažja
2135,20.1.2014,12:00,TRUE,,TRUE,1983,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,5,3,35,12,2,Lažja
2136,21.1.2014,12:00,TRUE,,TRUE,1970,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,2,2,3,9,1,Lažja
2137,22.1.2014,13:30,TRUE,,TRUE,1999,Slovenija,Alpsko,1,,,,TRUE,TRUE,,3,2,1,9,2,Lažja
2138,25.1.2014,09:00,TRUE,,TRUE,1977,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,-3,4,1,Lažja
2139,25.1.2014,,TRUE,,TRUE,1950,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,-5,11,1,Lažja
2140,25.1.2014,11:00,TRUE,,TRUE,1985,Slovenija,Deskanje,1,,,,TRUE,,,1,2,-5,11,2,Lažja
2141,25.1.2014,11:30,TRUE,,TRUE,1974,Slovenija,Alpsko,2,,,,TRUE,,,1,2,-2,6,1,Lažja
2142,25.1.2014,11:30,TRUE,,TRUE,1980,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-13,11,1,Lažja
2143,25.1.2014,13:00,TRUE,,TRUE,2000,Hrvaška,Deskanje,1,,,,TRUE,TRUE,,1,2,-1,11,1,Lažja
2144,25.1.2014,04:30,TRUE,,TRUE,1978,Slovenija,Alpsko,1,,,,TRUE,,,1,2,-1,4,1,Lažja
2145,25.1.2014,15:00,TRUE,,TRUE,1996,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-1,1,1,Lažja
2146,26.1.2014,11:00,TRUE,,TRUE,1997,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,-1,11,1,Lažja
